,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
6927,鲁迅,8867.14,991132,2012-03-20 23:43:04,2012-03-20,广东省广州市番禺区南站105
6928,赵六,3546.31,996453,2000-07-18 14:53:47,2000-07-18,广东省广州市番禺区南站105
6929,赵六,168.86,999831,2018-06-06 22:23:06,2018-06-06,广东省广州市黄埔区鱼珠街道101
6930,朱自清,578.29,999421,2022-06-23 13:43:57,2022-06-23,广东省广州市天河区天河街道103
6931,孔子,2271.36,997728,2018-11-24 18:22:25,2018-11-24,广东省广州市越秀区北京路104
6932,张三,5157.61,994842,2006-10-20 15:21:30,2006-10-20,广东省广州市越秀区北京路104
6933,赵六,517.33,999482,1987-04-28 02:21:34,1987-04-28,广东省广州市海珠区中大102
6934,张三,2821.84,997178,1997-07-11 09:55:38,1997-07-11,广东省广州市番禺区南站105
6935,孟子,464.89,999535,1997-03-28 20:25:31,1997-03-28,广东省广州市番禺区南站105
6936,鲁迅,4724.92,995275,2013-06-19 17:32:41,2013-06-19,广东省广州市天河区天河街道103
6937,鲁迅,2059.85,997940,2006-04-22 14:32:53,2006-04-22,广东省广州市越秀区北京路104
6938,赵六,8427.77,991572,1994-03-07 22:58:49,1994-03-07,广东省广州市越秀区北京路104
6939,老子,3209.18,996790,2006-03-19 15:44:26,2006-03-19,广东省广州市天河区天河街道103
6940,李四,3132.03,996867,1987-11-11 10:21:47,1987-11-11,广东省广州市番禺区南站105
6941,孔子,7468.24,992531,1993-01-16 23:29:43,1993-01-16,广东省广州市海珠区中大102
6942,李四,9882.88,990117,2018-01-27 06:30:47,2018-01-27,广东省广州市海珠区中大102
6943,赵六,5845.17,994154,1979-12-22 09:44:42,1979-12-22,广东省广州市黄埔区鱼珠街道101
6944,孟子,7841.59,992158,2016-09-17 14:06:18,2016-09-17,广东省广州市海珠区中大102
6945,孔子,1096.78,998903,2004-03-20 06:28:14,2004-03-20,广东省广州市黄埔区鱼珠街道101
6946,孟子,3030.1,996969,2022-09-25 20:55:02,2022-09-25,广东省广州市番禺区南站105
6947,鲁迅,1296.37,998703,2021-11-19 06:34:10,2021-11-19,广东省广州市黄埔区鱼珠街道101
6948,朱自清,1863.01,998136,2009-07-09 12:57:16,2009-07-09,广东省广州市天河区天河街道103
6949,老子,4753.73,995246,2016-09-17 13:35:04,2016-09-17,广东省广州市番禺区南站105
6950,鲁迅,5201.83,994798,2016-12-14 00:48:08,2016-12-14,广东省广州市天河区天河街道103
6951,朱自清,5263.24,994736,1981-08-29 01:01:59,1981-08-29,广东省广州市海珠区中大102
6952,王五,7612.67,992387,1991-04-25 12:56:56,1991-04-25,广东省广州市越秀区北京路104
6953,老子,5667.82,994332,1987-05-31 09:53:26,1987-05-31,广东省广州市越秀区北京路104
6954,孟子,9374.28,990625,2001-07-13 08:24:55,2001-07-13,广东省广州市越秀区北京路104
6955,老子,4100.46,995899,2011-06-18 15:56:55,2011-06-18,广东省广州市天河区天河街道103
6956,孟子,9255.31,990744,1992-10-17 07:41:35,1992-10-17,广东省广州市番禺区南站105
6957,王五,9441.77,990558,1997-12-01 15:42:17,1997-12-01,广东省广州市黄埔区鱼珠街道101
6958,王五,7365.58,992634,2006-05-13 07:36:10,2006-05-13,广东省广州市番禺区南站105
6959,孟子,8272.74,991727,2013-02-09 01:20:35,2013-02-09,广东省广州市黄埔区鱼珠街道101
6960,孔子,5684.14,994315,1990-08-09 15:40:38,1990-08-09,广东省广州市越秀区北京路104
6961,孔子,6977.73,993022,2005-09-24 18:22:30,2005-09-24,广东省广州市越秀区北京路104
6962,赵六,9519.85,990480,1979-01-23 05:53:35,1979-01-23,广东省广州市海珠区中大102
6963,老子,5488.57,994511,1986-07-09 09:56:45,1986-07-09,广东省广州市番禺区南站105
6964,李四,9272.76,990727,1995-03-13 09:04:20,1995-03-13,广东省广州市天河区天河街道103
6965,老子,7085.82,992914,2002-06-05 07:44:59,2002-06-05,广东省广州市海珠区中大102
6966,朱自清,8681.43,991318,2012-02-05 03:43:26,2012-02-05,广东省广州市黄埔区鱼珠街道101
6967,鲁迅,4311.85,995688,1981-06-08 07:16:35,1981-06-08,广东省广州市越秀区北京路104
6968,孟子,7769.88,992230,2020-03-15 21:50:50,2020-03-15,广东省广州市黄埔区鱼珠街道101
6969,鲁迅,7639.99,992360,1992-08-31 23:40:42,1992-08-31,广东省广州市番禺区南站105
6970,李四,4048.92,995951,2014-04-04 08:25:13,2014-04-04,广东省广州市番禺区南站105
6971,赵六,3749.34,996250,2016-08-18 07:38:07,2016-08-18,广东省广州市越秀区北京路104
6972,赵六,6434.03,993565,1980-02-03 18:31:01,1980-02-03,广东省广州市越秀区北京路104
6973,朱自清,3387.45,996612,1981-05-29 02:16:10,1981-05-29,广东省广州市天河区天河街道103
6974,朱自清,881.86,999118,2020-07-27 00:39:51,2020-07-27,广东省广州市天河区天河街道103
6975,墨子,6344.81,993655,1992-10-13 22:10:49,1992-10-13,广东省广州市番禺区南站105
6976,鲁迅,3110.29,996889,1999-07-02 18:05:22,1999-07-02,广东省广州市越秀区北京路104
6977,老子,4753.75,995246,1999-08-16 18:36:07,1999-08-16,广东省广州市天河区天河街道103
6978,李四,2148.45,997851,1987-12-31 11:24:02,1987-12-31,广东省广州市番禺区南站105
6979,王五,3002.41,996997,2001-11-16 17:47:30,2001-11-16,广东省广州市番禺区南站105
6980,孟子,718.35,999281,2008-06-03 14:05:31,2008-06-03,广东省广州市天河区天河街道103
6981,王五,8153.89,991846,1994-03-04 19:13:41,1994-03-04,广东省广州市海珠区中大102
6982,赵六,8365.94,991634,1987-08-13 11:01:20,1987-08-13,广东省广州市黄埔区鱼珠街道101
6983,钱七,8822.31,991177,1990-01-15 04:34:28,1990-01-15,广东省广州市越秀区北京路104
6984,墨子,2376.59,997623,2013-12-02 00:16:55,2013-12-02,广东省广州市越秀区北京路104
6985,鲁迅,430.3,999569,1997-08-03 08:03:28,1997-08-03,广东省广州市越秀区北京路104
6986,朱自清,7295.14,992704,1998-07-31 05:43:44,1998-07-31,广东省广州市番禺区南站105
6987,孟子,593.18,999406,2005-06-21 04:45:14,2005-06-21,广东省广州市越秀区北京路104
6988,墨子,6145.27,993854,1987-06-23 22:21:07,1987-06-23,广东省广州市天河区天河街道103
6989,孟子,4816.4,995183,2012-05-11 03:13:49,2012-05-11,广东省广州市海珠区中大102
6990,孔子,4781.07,995218,2013-10-29 12:56:49,2013-10-29,广东省广州市黄埔区鱼珠街道101
6991,张三,394.95,999605,1989-11-28 10:42:46,1989-11-28,广东省广州市番禺区南站105
6992,朱自清,3750.0,996250,2006-01-10 09:24:02,2006-01-10,广东省广州市海珠区中大102
6993,老子,5088.87,994911,2006-09-08 03:58:29,2006-09-08,广东省广州市越秀区北京路104
6994,孔子,684.78,999315,2015-01-13 14:21:37,2015-01-13,广东省广州市海珠区中大102
6995,孔子,2781.08,997218,1999-09-15 11:02:43,1999-09-15,广东省广州市黄埔区鱼珠街道101
6996,王五,5852.9,994147,2009-09-10 05:21:40,2009-09-10,广东省广州市海珠区中大102
6997,鲁迅,496.53,999503,1980-05-05 03:02:58,1980-05-05,广东省广州市天河区天河街道103
6998,鲁迅,8921.46,991078,1993-09-23 23:15:08,1993-09-23,广东省广州市越秀区北京路104
6999,王五,6124.47,993875,1980-01-25 01:50:23,1980-01-25,广东省广州市番禺区南站105
7000,李四,1221.44,998778,2000-04-28 13:52:39,2000-04-28,广东省广州市番禺区南站105
7001,朱自清,3516.4,996483,1992-03-16 11:12:26,1992-03-16,广东省广州市越秀区北京路104
7002,赵六,970.27,999029,1985-02-20 02:32:45,1985-02-20,广东省广州市番禺区南站105
7003,墨子,6459.97,993540,2014-10-11 01:14:15,2014-10-11,广东省广州市越秀区北京路104
7004,赵六,9050.75,990949,1980-07-05 03:00:01,1980-07-05,广东省广州市天河区天河街道103
7005,赵六,2092.85,997907,1981-11-28 04:20:44,1981-11-28,广东省广州市黄埔区鱼珠街道101
7006,老子,8563.55,991436,1981-08-31 20:19:35,1981-08-31,广东省广州市海珠区中大102
7007,朱自清,4048.49,995951,1990-11-11 19:42:31,1990-11-11,广东省广州市番禺区南站105
7008,李四,990.31,999009,1984-07-11 12:12:01,1984-07-11,广东省广州市黄埔区鱼珠街道101
7009,孔子,6988.65,993011,1981-06-30 02:11:01,1981-06-30,广东省广州市番禺区南站105
7010,朱自清,1430.49,998569,1994-10-11 10:45:34,1994-10-11,广东省广州市天河区天河街道103
7011,鲁迅,6862.04,993137,1989-11-29 01:35:37,1989-11-29,广东省广州市天河区天河街道103
7012,鲁迅,583.53,999416,1989-11-06 02:19:51,1989-11-06,广东省广州市黄埔区鱼珠街道101
7013,墨子,6833.71,993166,2007-03-28 01:48:46,2007-03-28,广东省广州市番禺区南站105
7014,孔子,6307.77,993692,1982-02-20 15:39:09,1982-02-20,广东省广州市天河区天河街道103
7015,老子,8875.05,991124,1984-11-13 02:46:32,1984-11-13,广东省广州市黄埔区鱼珠街道101
7016,钱七,8017.77,991982,2001-08-16 23:06:52,2001-08-16,广东省广州市黄埔区鱼珠街道101
7017,张三,307.24,999692,1989-01-07 21:15:43,1989-01-07,广东省广州市黄埔区鱼珠街道101
7018,墨子,5875.43,994124,2018-11-26 18:16:33,2018-11-26,广东省广州市海珠区中大102
7019,墨子,4617.4,995382,2015-03-30 06:28:12,2015-03-30,广东省广州市天河区天河街道103
7020,老子,4024.65,995975,1996-11-04 18:44:50,1996-11-04,广东省广州市海珠区中大102
7021,王五,4224.73,995775,2013-01-09 16:40:15,2013-01-09,广东省广州市天河区天河街道103
7022,鲁迅,5854.4,994145,2014-04-30 15:25:46,2014-04-30,广东省广州市越秀区北京路104
7023,钱七,8643.77,991356,2014-12-15 09:22:59,2014-12-15,广东省广州市番禺区南站105
7024,老子,7624.8,992375,2003-12-20 04:24:14,2003-12-20,广东省广州市番禺区南站105
7025,老子,431.21,999568,1981-06-24 12:48:26,1981-06-24,广东省广州市番禺区南站105
7026,老子,8063.53,991936,2000-09-26 14:04:54,2000-09-26,广东省广州市海珠区中大102
7027,鲁迅,1743.7,998256,2010-04-03 18:56:19,2010-04-03,广东省广州市天河区天河街道103
7028,钱七,1453.36,998546,1982-09-23 05:08:53,1982-09-23,广东省广州市番禺区南站105
7029,鲁迅,5094.14,994905,1999-10-13 22:12:42,1999-10-13,广东省广州市越秀区北京路104
7030,王五,1177.09,998822,2020-07-06 10:51:08,2020-07-06,广东省广州市番禺区南站105
7031,李四,2886.88,997113,1980-07-11 12:48:35,1980-07-11,广东省广州市越秀区北京路104
7032,墨子,5291.09,994708,1989-08-23 11:12:43,1989-08-23,广东省广州市越秀区北京路104
7033,赵六,8494.57,991505,2010-12-05 23:53:25,2010-12-05,广东省广州市番禺区南站105
7034,孔子,9220.66,990779,1988-07-12 02:22:39,1988-07-12,广东省广州市黄埔区鱼珠街道101
7035,张三,8209.03,991790,2002-01-22 12:32:48,2002-01-22,广东省广州市黄埔区鱼珠街道101
7036,朱自清,3137.32,996862,1981-09-26 00:55:59,1981-09-26,广东省广州市海珠区中大102
7037,鲁迅,7461.25,992538,1982-10-25 01:25:06,1982-10-25,广东省广州市黄埔区鱼珠街道101
7038,朱自清,7798.31,992201,2005-08-14 14:58:30,2005-08-14,广东省广州市越秀区北京路104
7039,孟子,3948.21,996051,1999-04-05 14:07:17,1999-04-05,广东省广州市海珠区中大102
7040,孔子,4803.23,995196,1992-12-09 11:32:05,1992-12-09,广东省广州市番禺区南站105
7041,李四,1356.77,998643,1989-01-07 09:35:14,1989-01-07,广东省广州市越秀区北京路104
7042,老子,4922.34,995077,1980-01-08 02:41:20,1980-01-08,广东省广州市番禺区南站105
7043,老子,3107.71,996892,1986-05-26 17:15:46,1986-05-26,广东省广州市黄埔区鱼珠街道101
7044,李四,5147.98,994852,1984-01-13 14:18:06,1984-01-13,广东省广州市越秀区北京路104
7045,老子,9579.89,990420,1989-10-26 20:13:47,1989-10-26,广东省广州市天河区天河街道103
7046,鲁迅,9579.86,990420,2005-05-10 02:29:37,2005-05-10,广东省广州市番禺区南站105
7047,老子,6166.2,993833,1991-09-16 01:03:12,1991-09-16,广东省广州市天河区天河街道103
7048,老子,121.53,999878,1999-07-30 09:09:27,1999-07-30,广东省广州市天河区天河街道103
7049,孔子,2226.99,997773,2000-06-19 07:50:04,2000-06-19,广东省广州市越秀区北京路104
7050,孔子,6508.04,993491,1998-09-19 13:08:53,1998-09-19,广东省广州市黄埔区鱼珠街道101
7051,张三,2311.01,997688,1988-05-26 18:11:17,1988-05-26,广东省广州市越秀区北京路104
7052,王五,3395.61,996604,2015-01-15 18:45:43,2015-01-15,广东省广州市黄埔区鱼珠街道101
7053,孟子,8600.2,991399,2005-11-21 18:22:28,2005-11-21,广东省广州市黄埔区鱼珠街道101
7054,鲁迅,8284.75,991715,1982-04-19 08:02:45,1982-04-19,广东省广州市天河区天河街道103
7055,钱七,9225.32,990774,1997-01-24 19:48:29,1997-01-24,广东省广州市黄埔区鱼珠街道101
7056,孟子,7240.9,992759,2002-05-18 16:09:51,2002-05-18,广东省广州市番禺区南站105
7057,王五,5170.17,994829,2004-07-15 05:34:13,2004-07-15,广东省广州市天河区天河街道103
7058,孔子,4668.29,995331,1979-02-28 03:28:06,1979-02-28,广东省广州市黄埔区鱼珠街道101
7059,钱七,7958.01,992041,1979-06-22 03:37:25,1979-06-22,广东省广州市海珠区中大102
7060,孔子,7703.02,992296,2003-10-08 19:39:41,2003-10-08,广东省广州市番禺区南站105
7061,鲁迅,6215.55,993784,1980-09-17 22:02:33,1980-09-17,广东省广州市番禺区南站105
7062,朱自清,1303.35,998696,1986-12-07 10:34:53,1986-12-07,广东省广州市越秀区北京路104
7063,墨子,83.68,999916,2014-04-27 11:20:56,2014-04-27,广东省广州市番禺区南站105
7064,钱七,3776.32,996223,2016-04-08 16:18:25,2016-04-08,广东省广州市天河区天河街道103
7065,赵六,7324.03,992675,2018-09-17 09:00:40,2018-09-17,广东省广州市越秀区北京路104
7066,鲁迅,321.17,999678,2016-05-08 22:19:01,2016-05-08,广东省广州市番禺区南站105
7067,张三,4379.95,995620,2007-03-12 07:07:10,2007-03-12,广东省广州市黄埔区鱼珠街道101
7068,孔子,1380.07,998619,2003-01-08 10:08:18,2003-01-08,广东省广州市海珠区中大102
7069,墨子,709.66,999290,1982-01-02 08:40:24,1982-01-02,广东省广州市黄埔区鱼珠街道101
7070,墨子,9635.85,990364,2007-10-08 04:36:48,2007-10-08,广东省广州市海珠区中大102
7071,李四,6622.34,993377,1995-02-13 12:34:22,1995-02-13,广东省广州市黄埔区鱼珠街道101
7072,赵六,9474.04,990525,2017-03-03 10:03:42,2017-03-03,广东省广州市越秀区北京路104
7073,赵六,1759.24,998240,1997-06-01 09:20:06,1997-06-01,广东省广州市越秀区北京路104
7074,鲁迅,559.06,999440,2012-02-10 04:00:03,2012-02-10,广东省广州市黄埔区鱼珠街道101
7075,张三,1673.98,998326,1998-10-17 17:38:59,1998-10-17,广东省广州市黄埔区鱼珠街道101
7076,张三,4293.69,995706,2011-05-15 05:45:33,2011-05-15,广东省广州市越秀区北京路104
7077,张三,8600.38,991399,1999-08-12 10:22:50,1999-08-12,广东省广州市黄埔区鱼珠街道101
7078,墨子,1611.78,998388,2023-05-27 16:06:55,2023-05-27,广东省广州市黄埔区鱼珠街道101
7079,李四,4695.07,995304,2014-01-04 12:15:00,2014-01-04,广东省广州市黄埔区鱼珠街道101
7080,鲁迅,445.07,999554,1997-04-29 01:01:36,1997-04-29,广东省广州市越秀区北京路104
7081,鲁迅,2894.78,997105,2012-07-12 06:24:51,2012-07-12,广东省广州市越秀区北京路104
7082,王五,2822.57,997177,1988-08-23 21:49:49,1988-08-23,广东省广州市番禺区南站105
7083,墨子,1109.05,998890,2018-04-28 23:05:10,2018-04-28,广东省广州市天河区天河街道103
7084,钱七,4886.36,995113,2013-11-06 07:51:31,2013-11-06,广东省广州市番禺区南站105
7085,孟子,7523.22,992476,2013-11-03 11:07:02,2013-11-03,广东省广州市天河区天河街道103
7086,王五,6001.29,993998,2022-02-20 02:47:33,2022-02-20,广东省广州市天河区天河街道103
7087,鲁迅,997.61,999002,1989-03-18 23:41:54,1989-03-18,广东省广州市番禺区南站105
7088,孟子,9343.01,990656,1990-12-18 14:56:25,1990-12-18,广东省广州市天河区天河街道103
7089,赵六,9553.7,990446,2022-07-29 15:18:30,2022-07-29,广东省广州市天河区天河街道103
7090,鲁迅,6890.66,993109,1997-10-26 04:53:59,1997-10-26,广东省广州市天河区天河街道103
7091,孟子,6172.07,993827,1997-08-22 23:37:51,1997-08-22,广东省广州市天河区天河街道103
7092,张三,6548.09,993451,2011-02-09 06:56:01,2011-02-09,广东省广州市番禺区南站105
7093,赵六,2792.66,997207,2010-05-10 09:00:54,2010-05-10,广东省广州市越秀区北京路104
7094,孔子,6642.84,993357,2002-05-12 07:53:08,2002-05-12,广东省广州市海珠区中大102
7095,钱七,2217.29,997782,2014-07-22 01:54:47,2014-07-22,广东省广州市天河区天河街道103
7096,张三,7815.55,992184,1989-07-07 15:33:50,1989-07-07,广东省广州市黄埔区鱼珠街道101
7097,李四,2866.48,997133,1986-12-13 02:41:03,1986-12-13,广东省广州市番禺区南站105
7098,墨子,6476.59,993523,2012-11-02 04:28:59,2012-11-02,广东省广州市海珠区中大102
7099,朱自清,9525.26,990474,2011-03-23 11:30:32,2011-03-23,广东省广州市海珠区中大102
7100,张三,7331.73,992668,1981-08-31 01:39:18,1981-08-31,广东省广州市越秀区北京路104
7101,朱自清,8045.31,991954,1989-11-12 01:45:09,1989-11-12,广东省广州市黄埔区鱼珠街道101
7102,朱自清,5650.38,994349,2016-07-14 18:36:55,2016-07-14,广东省广州市越秀区北京路104
7103,张三,8232.47,991767,1979-08-18 14:33:22,1979-08-18,广东省广州市番禺区南站105
7104,王五,9226.57,990773,2008-11-15 13:04:04,2008-11-15,广东省广州市天河区天河街道103
7105,钱七,1283.3,998716,2000-02-11 17:44:40,2000-02-11,广东省广州市越秀区北京路104
7106,钱七,7524.98,992475,1988-11-03 17:07:47,1988-11-03,广东省广州市天河区天河街道103
7107,老子,5833.28,994166,1992-07-09 22:05:11,1992-07-09,广东省广州市黄埔区鱼珠街道101
7108,赵六,1736.17,998263,1994-06-30 07:03:45,1994-06-30,广东省广州市天河区天河街道103
7109,朱自清,7122.76,992877,2022-08-15 05:58:06,2022-08-15,广东省广州市番禺区南站105
7110,钱七,4973.72,995026,2017-06-04 04:20:55,2017-06-04,广东省广州市番禺区南站105
7111,老子,5887.27,994112,2019-08-30 13:46:59,2019-08-30,广东省广州市天河区天河街道103
7112,墨子,7452.39,992547,1986-08-28 21:56:43,1986-08-28,广东省广州市天河区天河街道103
7113,老子,800.71,999199,1985-08-21 15:35:19,1985-08-21,广东省广州市番禺区南站105
7114,李四,8879.13,991120,2006-11-18 11:22:55,2006-11-18,广东省广州市天河区天河街道103
7115,墨子,2167.78,997832,1986-09-07 12:33:59,1986-09-07,广东省广州市海珠区中大102
7116,张三,2699.06,997300,1996-04-06 20:59:11,1996-04-06,广东省广州市越秀区北京路104
7117,朱自清,5643.31,994356,1988-05-17 14:28:10,1988-05-17,广东省广州市番禺区南站105
7118,老子,5503.39,994496,2009-05-14 16:06:11,2009-05-14,广东省广州市番禺区南站105
7119,张三,8399.23,991600,1994-02-28 10:43:10,1994-02-28,广东省广州市番禺区南站105
7120,鲁迅,7669.89,992330,1990-04-19 14:50:38,1990-04-19,广东省广州市越秀区北京路104
7121,孔子,4358.17,995641,1985-08-05 00:36:40,1985-08-05,广东省广州市番禺区南站105
7122,老子,3824.81,996175,2022-01-21 06:34:22,2022-01-21,广东省广州市越秀区北京路104
7123,王五,1863.99,998136,2002-10-06 21:40:24,2002-10-06,广东省广州市海珠区中大102
7124,孔子,8066.32,991933,1984-02-10 17:52:29,1984-02-10,广东省广州市越秀区北京路104
7125,张三,8300.64,991699,2002-04-23 17:25:46,2002-04-23,广东省广州市番禺区南站105
7126,王五,2139.23,997860,1991-01-11 20:38:32,1991-01-11,广东省广州市海珠区中大102
7127,孟子,98.33,999901,1999-03-26 12:32:02,1999-03-26,广东省广州市黄埔区鱼珠街道101
7128,李四,335.14,999664,2012-04-28 10:26:12,2012-04-28,广东省广州市番禺区南站105
7129,李四,5871.06,994128,2003-12-23 12:24:13,2003-12-23,广东省广州市海珠区中大102
7130,王五,8581.94,991418,1985-01-28 02:39:06,1985-01-28,广东省广州市海珠区中大102
7131,王五,2581.77,997418,2016-09-16 09:15:19,2016-09-16,广东省广州市黄埔区鱼珠街道101
7132,老子,1118.13,998881,1989-07-19 03:23:08,1989-07-19,广东省广州市海珠区中大102
7133,李四,7557.08,992442,1979-03-02 08:37:25,1979-03-02,广东省广州市海珠区中大102
7134,孔子,9560.35,990439,1993-05-12 18:05:59,1993-05-12,广东省广州市越秀区北京路104
7135,王五,2131.52,997868,2001-09-07 11:34:17,2001-09-07,广东省广州市天河区天河街道103
7136,钱七,8986.85,991013,1996-10-02 23:41:52,1996-10-02,广东省广州市黄埔区鱼珠街道101
7137,钱七,6302.44,993697,2002-04-28 18:41:00,2002-04-28,广东省广州市番禺区南站105
7138,孟子,5543.89,994456,1983-04-15 16:56:13,1983-04-15,广东省广州市番禺区南站105
7139,李四,1941.2,998058,2019-12-19 19:46:03,2019-12-19,广东省广州市黄埔区鱼珠街道101
7140,钱七,4711.29,995288,2011-09-16 01:37:23,2011-09-16,广东省广州市番禺区南站105
7141,朱自清,9983.48,990016,1980-05-15 22:17:48,1980-05-15,广东省广州市番禺区南站105
7142,老子,9697.23,990302,1985-10-10 21:43:36,1985-10-10,广东省广州市番禺区南站105
7143,赵六,5819.33,994180,2017-08-04 03:48:22,2017-08-04,广东省广州市黄埔区鱼珠街道101
7144,张三,2741.08,997258,1993-09-01 04:32:31,1993-09-01,广东省广州市番禺区南站105
7145,孟子,2318.95,997681,1998-12-22 05:12:18,1998-12-22,广东省广州市天河区天河街道103
7146,朱自清,9600.24,990399,1999-07-22 22:21:28,1999-07-22,广东省广州市番禺区南站105
7147,张三,7398.45,992601,2000-10-26 08:53:01,2000-10-26,广东省广州市天河区天河街道103
7148,孔子,9493.38,990506,1989-12-29 09:28:17,1989-12-29,广东省广州市海珠区中大102
7149,孔子,4564.0,995436,2002-07-13 04:34:40,2002-07-13,广东省广州市黄埔区鱼珠街道101
7150,孔子,5102.11,994897,2017-03-27 20:26:09,2017-03-27,广东省广州市海珠区中大102
7151,孟子,3802.52,996197,2018-03-31 11:15:40,2018-03-31,广东省广州市天河区天河街道103
7152,王五,6910.53,993089,2022-11-20 15:25:59,2022-11-20,广东省广州市天河区天河街道103
7153,李四,8479.54,991520,1980-08-09 12:17:50,1980-08-09,广东省广州市海珠区中大102
7154,张三,4855.46,995144,1999-10-16 07:51:41,1999-10-16,广东省广州市番禺区南站105
7155,朱自清,5177.06,994822,1993-09-24 07:26:30,1993-09-24,广东省广州市天河区天河街道103
7156,朱自清,2805.88,997194,1981-08-13 13:14:01,1981-08-13,广东省广州市天河区天河街道103
7157,李四,3183.03,996816,1998-05-10 08:44:23,1998-05-10,广东省广州市海珠区中大102
7158,墨子,4495.61,995504,2014-02-25 16:42:42,2014-02-25,广东省广州市越秀区北京路104
7159,孟子,713.27,999286,2015-12-15 14:09:14,2015-12-15,广东省广州市黄埔区鱼珠街道101
7160,孔子,4149.64,995850,1983-06-28 03:07:43,1983-06-28,广东省广州市番禺区南站105
7161,李四,272.62,999727,1999-09-30 23:54:34,1999-09-30,广东省广州市番禺区南站105
7162,孟子,2117.54,997882,1997-09-05 22:43:05,1997-09-05,广东省广州市天河区天河街道103
7163,李四,9988.51,990011,2017-12-18 14:36:53,2017-12-18,广东省广州市越秀区北京路104
7164,孟子,6642.45,993357,2021-05-23 23:00:40,2021-05-23,广东省广州市天河区天河街道103
7165,钱七,4763.97,995236,1981-08-01 18:33:44,1981-08-01,广东省广州市海珠区中大102
7166,赵六,5177.62,994822,2002-12-26 10:24:31,2002-12-26,广东省广州市越秀区北京路104
7167,鲁迅,8650.15,991349,1994-04-29 18:53:47,1994-04-29,广东省广州市天河区天河街道103
7168,鲁迅,557.15,999442,2012-07-17 08:46:00,2012-07-17,广东省广州市天河区天河街道103
7169,王五,9890.07,990109,2006-06-04 06:19:08,2006-06-04,广东省广州市越秀区北京路104
7170,孔子,317.3,999682,1993-07-13 23:22:11,1993-07-13,广东省广州市黄埔区鱼珠街道101
7171,张三,5702.09,994297,1996-05-29 15:16:47,1996-05-29,广东省广州市黄埔区鱼珠街道101
7172,孟子,7044.02,992955,1992-06-11 02:24:38,1992-06-11,广东省广州市天河区天河街道103
7173,钱七,4943.23,995056,1991-03-20 09:32:28,1991-03-20,广东省广州市天河区天河街道103
7174,孔子,6452.73,993547,1987-01-09 19:52:04,1987-01-09,广东省广州市番禺区南站105
7175,墨子,9389.49,990610,2012-07-20 04:05:05,2012-07-20,广东省广州市番禺区南站105
7176,老子,8930.35,991069,1989-06-25 18:16:06,1989-06-25,广东省广州市越秀区北京路104
7177,钱七,1379.8,998620,2001-11-27 19:37:29,2001-11-27,广东省广州市黄埔区鱼珠街道101
7178,张三,855.68,999144,1983-09-26 18:11:31,1983-09-26,广东省广州市海珠区中大102
7179,张三,4431.99,995568,1993-03-02 01:02:44,1993-03-02,广东省广州市番禺区南站105
7180,张三,7271.26,992728,1979-07-04 02:27:10,1979-07-04,广东省广州市黄埔区鱼珠街道101
7181,墨子,8566.73,991433,1984-03-08 05:16:50,1984-03-08,广东省广州市海珠区中大102
7182,孔子,5705.51,994294,2017-05-18 00:47:50,2017-05-18,广东省广州市天河区天河街道103
7183,王五,4123.76,995876,1985-06-30 16:41:24,1985-06-30,广东省广州市越秀区北京路104
7184,赵六,3582.25,996417,2019-02-16 17:34:56,2019-02-16,广东省广州市海珠区中大102
7185,老子,9487.21,990512,1997-02-25 17:12:39,1997-02-25,广东省广州市天河区天河街道103
7186,李四,436.98,999563,2014-12-10 16:34:21,2014-12-10,广东省广州市越秀区北京路104
7187,朱自清,5630.36,994369,2014-10-16 04:31:43,2014-10-16,广东省广州市黄埔区鱼珠街道101
7188,老子,467.55,999532,1980-01-31 03:25:55,1980-01-31,广东省广州市天河区天河街道103
7189,鲁迅,128.29,999871,1986-09-30 22:54:34,1986-09-30,广东省广州市黄埔区鱼珠街道101
7190,墨子,9352.69,990647,1991-01-21 08:06:18,1991-01-21,广东省广州市黄埔区鱼珠街道101
7191,朱自清,6076.82,993923,2008-10-14 00:19:39,2008-10-14,广东省广州市海珠区中大102
7192,鲁迅,6479.08,993520,2012-10-02 06:06:54,2012-10-02,广东省广州市海珠区中大102
7193,老子,1555.32,998444,1996-09-08 04:26:26,1996-09-08,广东省广州市天河区天河街道103
7194,李四,5761.41,994238,1998-01-25 01:24:37,1998-01-25,广东省广州市越秀区北京路104
7195,老子,5271.47,994728,2022-10-07 03:18:26,2022-10-07,广东省广州市越秀区北京路104
7196,张三,3867.08,996132,2010-01-29 07:16:03,2010-01-29,广东省广州市天河区天河街道103
7197,鲁迅,4634.09,995365,2014-12-05 15:30:41,2014-12-05,广东省广州市越秀区北京路104
7198,王五,3041.91,996958,1980-08-13 16:11:08,1980-08-13,广东省广州市天河区天河街道103
7199,王五,8051.76,991948,2013-07-21 19:44:27,2013-07-21,广东省广州市黄埔区鱼珠街道101
7200,孟子,4543.38,995456,1998-09-18 19:32:26,1998-09-18,广东省广州市黄埔区鱼珠街道101
7201,老子,2579.06,997420,1994-06-26 03:33:29,1994-06-26,广东省广州市天河区天河街道103
7202,钱七,5198.17,994801,1993-09-11 12:44:49,1993-09-11,广东省广州市海珠区中大102
7203,墨子,3712.6,996287,1988-10-26 15:49:35,1988-10-26,广东省广州市番禺区南站105
