,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
14431,鲁迅,1327.63,998672,2011-11-13 01:41:01,2011-11-13,广东省广州市天河区天河街道103
14432,王五,823.57,999176,2022-10-23 09:07:07,2022-10-23,广东省广州市天河区天河街道103
14433,墨子,6713.09,993286,1989-03-16 06:33:56,1989-03-16,广东省广州市越秀区北京路104
14434,王五,2979.11,997020,2003-09-14 14:02:08,2003-09-14,广东省广州市番禺区南站105
14435,李四,1999.4,998000,1994-12-17 13:55:47,1994-12-17,广东省广州市番禺区南站105
14436,钱七,2799.45,997200,1982-10-18 05:23:44,1982-10-18,广东省广州市黄埔区鱼珠街道101
14437,赵六,8629.44,991370,1994-02-05 10:04:40,1994-02-05,广东省广州市黄埔区鱼珠街道101
14438,钱七,8553.74,991446,2000-11-02 09:36:06,2000-11-02,广东省广州市番禺区南站105
14439,鲁迅,486.83,999513,1998-07-28 11:16:54,1998-07-28,广东省广州市天河区天河街道103
14440,孟子,8396.91,991603,2002-01-22 14:12:11,2002-01-22,广东省广州市黄埔区鱼珠街道101
14441,朱自清,8470.0,991530,1991-04-13 16:23:30,1991-04-13,广东省广州市番禺区南站105
14442,墨子,9014.74,990985,1993-10-27 20:20:13,1993-10-27,广东省广州市越秀区北京路104
14443,王五,6336.61,993663,2010-02-05 01:19:28,2010-02-05,广东省广州市越秀区北京路104
14444,李四,5767.91,994232,2012-07-12 21:34:58,2012-07-12,广东省广州市番禺区南站105
14445,老子,871.77,999128,1990-04-13 02:49:09,1990-04-13,广东省广州市番禺区南站105
14446,王五,5706.6,994293,1984-09-26 11:27:47,1984-09-26,广东省广州市番禺区南站105
14447,赵六,9910.32,990089,1998-09-18 10:41:48,1998-09-18,广东省广州市越秀区北京路104
14448,李四,1160.54,998839,2010-12-19 04:23:53,2010-12-19,广东省广州市番禺区南站105
14449,鲁迅,482.52,999517,2018-11-21 05:54:49,2018-11-21,广东省广州市天河区天河街道103
14450,老子,1983.74,998016,2006-02-15 15:37:59,2006-02-15,广东省广州市海珠区中大102
14451,朱自清,5563.82,994436,1993-12-01 13:41:18,1993-12-01,广东省广州市天河区天河街道103
14452,赵六,9002.36,990997,1984-02-13 00:43:43,1984-02-13,广东省广州市黄埔区鱼珠街道101
14453,张三,5055.05,994944,2020-11-25 17:19:05,2020-11-25,广东省广州市天河区天河街道103
14454,王五,4065.87,995934,2001-06-21 10:26:10,2001-06-21,广东省广州市海珠区中大102
14455,朱自清,9658.5,990341,1986-10-07 21:57:19,1986-10-07,广东省广州市越秀区北京路104
14456,鲁迅,803.17,999196,2007-02-03 07:09:33,2007-02-03,广东省广州市天河区天河街道103
14457,钱七,2845.91,997154,2002-06-28 22:07:01,2002-06-28,广东省广州市海珠区中大102
14458,孟子,2989.83,997010,2018-12-08 03:23:16,2018-12-08,广东省广州市越秀区北京路104
14459,孔子,3659.13,996340,1991-10-11 20:14:34,1991-10-11,广东省广州市黄埔区鱼珠街道101
14460,李四,7487.92,992512,2022-02-24 00:29:27,2022-02-24,广东省广州市黄埔区鱼珠街道101
14461,张三,2375.82,997624,2013-09-12 15:21:28,2013-09-12,广东省广州市越秀区北京路104
14462,钱七,7545.8,992454,2022-04-22 13:06:20,2022-04-22,广东省广州市黄埔区鱼珠街道101
14463,孔子,9510.92,990489,2009-11-06 01:28:15,2009-11-06,广东省广州市黄埔区鱼珠街道101
14464,李四,872.88,999127,1982-03-15 22:12:12,1982-03-15,广东省广州市天河区天河街道103
14465,老子,2514.0,997486,2010-05-17 16:13:38,2010-05-17,广东省广州市天河区天河街道103
14466,孟子,6804.38,993195,1996-10-28 19:40:57,1996-10-28,广东省广州市海珠区中大102
14467,李四,9718.79,990281,2021-08-11 19:14:36,2021-08-11,广东省广州市越秀区北京路104
14468,孟子,5981.5,994018,1994-09-10 05:54:02,1994-09-10,广东省广州市天河区天河街道103
14469,老子,488.8,999511,2000-04-14 00:45:08,2000-04-14,广东省广州市黄埔区鱼珠街道101
14470,王五,5036.35,994963,2022-09-22 10:13:31,2022-09-22,广东省广州市海珠区中大102
14471,李四,1546.01,998453,1980-06-12 03:31:44,1980-06-12,广东省广州市海珠区中大102
14472,老子,3673.79,996326,1995-03-30 02:00:05,1995-03-30,广东省广州市天河区天河街道103
14473,孟子,89.77,999910,1996-08-21 09:40:43,1996-08-21,广东省广州市黄埔区鱼珠街道101
14474,赵六,1532.63,998467,2017-01-06 19:01:50,2017-01-06,广东省广州市越秀区北京路104
14475,赵六,1122.24,998877,2023-02-03 10:11:36,2023-02-03,广东省广州市越秀区北京路104
14476,李四,4124.02,995875,2010-08-17 13:47:11,2010-08-17,广东省广州市黄埔区鱼珠街道101
14477,老子,1656.45,998343,1995-07-10 16:16:42,1995-07-10,广东省广州市海珠区中大102
14478,钱七,8478.86,991521,1989-01-21 07:46:50,1989-01-21,广东省广州市黄埔区鱼珠街道101
14479,墨子,7013.45,992986,1993-06-26 04:13:30,1993-06-26,广东省广州市越秀区北京路104
14480,墨子,8064.66,991935,1988-08-26 08:57:32,1988-08-26,广东省广州市黄埔区鱼珠街道101
14481,鲁迅,4320.55,995679,2017-12-25 00:09:01,2017-12-25,广东省广州市番禺区南站105
14482,朱自清,7397.2,992602,2018-03-21 17:32:37,2018-03-21,广东省广州市黄埔区鱼珠街道101
14483,鲁迅,9225.08,990774,2020-12-11 01:16:49,2020-12-11,广东省广州市海珠区中大102
14484,孔子,8272.21,991727,2016-08-09 19:53:10,2016-08-09,广东省广州市越秀区北京路104
14485,张三,5508.57,994491,2014-12-13 18:59:37,2014-12-13,广东省广州市黄埔区鱼珠街道101
14486,赵六,3633.59,996366,2004-02-28 13:14:58,2004-02-28,广东省广州市黄埔区鱼珠街道101
14487,鲁迅,7135.96,992864,1998-05-28 08:47:09,1998-05-28,广东省广州市黄埔区鱼珠街道101
14488,钱七,8400.16,991599,2006-08-28 09:43:03,2006-08-28,广东省广州市越秀区北京路104
14489,李四,1090.83,998909,2004-12-29 19:48:42,2004-12-29,广东省广州市番禺区南站105
14490,张三,1163.5,998836,1981-06-14 19:54:38,1981-06-14,广东省广州市天河区天河街道103
14491,钱七,1526.2,998473,1991-03-10 07:05:36,1991-03-10,广东省广州市番禺区南站105
14492,老子,2656.62,997343,1996-01-27 00:22:22,1996-01-27,广东省广州市黄埔区鱼珠街道101
14493,墨子,9768.31,990231,1991-01-12 02:26:15,1991-01-12,广东省广州市海珠区中大102
14494,老子,1953.92,998046,1999-01-11 22:23:47,1999-01-11,广东省广州市天河区天河街道103
14495,张三,8302.37,991697,1994-07-07 20:19:48,1994-07-07,广东省广州市天河区天河街道103
14496,张三,5232.05,994767,1982-05-21 05:18:09,1982-05-21,广东省广州市海珠区中大102
14497,张三,8442.99,991557,2011-09-29 07:39:19,2011-09-29,广东省广州市越秀区北京路104
14498,王五,3824.2,996175,1990-02-11 06:04:11,1990-02-11,广东省广州市越秀区北京路104
14499,孔子,6517.3,993482,1986-02-15 13:04:23,1986-02-15,广东省广州市黄埔区鱼珠街道101
14500,王五,4737.43,995262,1983-02-02 14:57:29,1983-02-02,广东省广州市海珠区中大102
14501,孔子,8114.56,991885,2001-12-30 20:39:45,2001-12-30,广东省广州市黄埔区鱼珠街道101
14502,朱自清,8016.41,991983,2021-08-29 10:13:02,2021-08-29,广东省广州市天河区天河街道103
14503,老子,7908.84,992091,2021-02-22 20:25:37,2021-02-22,广东省广州市越秀区北京路104
14504,老子,9973.98,990026,1993-02-15 06:28:39,1993-02-15,广东省广州市天河区天河街道103
14505,赵六,1768.82,998231,2007-05-06 21:31:37,2007-05-06,广东省广州市天河区天河街道103
14506,赵六,3948.67,996051,2000-11-20 02:02:56,2000-11-20,广东省广州市海珠区中大102
14507,墨子,5546.35,994453,1982-04-25 11:51:17,1982-04-25,广东省广州市天河区天河街道103
14508,墨子,280.93,999719,2011-10-11 09:35:52,2011-10-11,广东省广州市黄埔区鱼珠街道101
14509,张三,3385.96,996614,2008-07-06 01:47:29,2008-07-06,广东省广州市天河区天河街道103
14510,孔子,4193.76,995806,2005-12-22 20:13:37,2005-12-22,广东省广州市海珠区中大102
14511,孟子,7547.45,992452,1996-01-20 08:33:55,1996-01-20,广东省广州市海珠区中大102
14512,墨子,991.13,999008,1980-08-27 13:18:17,1980-08-27,广东省广州市海珠区中大102
14513,老子,6463.92,993536,2023-05-01 05:33:48,2023-05-01,广东省广州市海珠区中大102
14514,钱七,5800.47,994199,1986-06-10 03:05:49,1986-06-10,广东省广州市黄埔区鱼珠街道101
14515,王五,1838.76,998161,2004-01-24 11:51:52,2004-01-24,广东省广州市天河区天河街道103
14516,孔子,7553.26,992446,2009-05-20 12:00:01,2009-05-20,广东省广州市黄埔区鱼珠街道101
14517,墨子,605.27,999394,1986-10-05 00:08:50,1986-10-05,广东省广州市海珠区中大102
14518,张三,9938.99,990061,2012-11-04 16:01:29,2012-11-04,广东省广州市天河区天河街道103
14519,朱自清,4155.95,995844,1986-11-22 07:30:21,1986-11-22,广东省广州市越秀区北京路104
14520,鲁迅,9303.09,990696,2005-02-14 23:53:03,2005-02-14,广东省广州市番禺区南站105
14521,张三,9781.17,990218,2020-04-14 15:09:57,2020-04-14,广东省广州市黄埔区鱼珠街道101
14522,孟子,5359.2,994640,2000-11-10 07:27:47,2000-11-10,广东省广州市番禺区南站105
14523,朱自清,6309.14,993690,2013-05-22 06:42:13,2013-05-22,广东省广州市天河区天河街道103
14524,赵六,480.8,999519,1993-09-07 17:17:55,1993-09-07,广东省广州市黄埔区鱼珠街道101
14525,李四,6674.55,993325,1989-06-19 15:03:01,1989-06-19,广东省广州市番禺区南站105
14526,钱七,696.32,999303,1987-07-04 01:24:12,1987-07-04,广东省广州市海珠区中大102
14527,孟子,6213.82,993786,2003-03-18 00:03:29,2003-03-18,广东省广州市天河区天河街道103
14528,老子,712.15,999287,2019-01-20 11:50:35,2019-01-20,广东省广州市海珠区中大102
14529,朱自清,124.13,999875,2009-07-22 20:46:06,2009-07-22,广东省广州市黄埔区鱼珠街道101
14530,朱自清,4611.88,995388,2019-01-31 05:51:32,2019-01-31,广东省广州市黄埔区鱼珠街道101
14531,李四,131.3,999868,1985-10-07 11:05:59,1985-10-07,广东省广州市番禺区南站105
14532,墨子,5239.72,994760,2018-06-20 03:13:02,2018-06-20,广东省广州市黄埔区鱼珠街道101
14533,老子,6729.48,993270,2003-03-20 23:20:13,2003-03-20,广东省广州市海珠区中大102
14534,老子,1592.79,998407,1994-10-10 00:18:47,1994-10-10,广东省广州市越秀区北京路104
14535,老子,5076.4,994923,2014-02-12 18:38:12,2014-02-12,广东省广州市天河区天河街道103
14536,孔子,3763.8,996236,1981-06-13 21:16:51,1981-06-13,广东省广州市天河区天河街道103
14537,张三,1148.57,998851,1981-08-21 10:13:58,1981-08-21,广东省广州市海珠区中大102
14538,老子,932.68,999067,2019-08-29 00:37:57,2019-08-29,广东省广州市海珠区中大102
14539,赵六,6659.55,993340,2003-08-25 20:32:18,2003-08-25,广东省广州市番禺区南站105
14540,鲁迅,5252.33,994747,1980-06-18 11:54:55,1980-06-18,广东省广州市番禺区南站105
14541,孟子,2849.97,997150,1994-01-31 03:52:40,1994-01-31,广东省广州市番禺区南站105
14542,张三,1697.98,998302,2015-04-17 09:28:01,2015-04-17,广东省广州市海珠区中大102
14543,鲁迅,6802.91,993197,2005-11-28 09:59:54,2005-11-28,广东省广州市海珠区中大102
14544,赵六,3445.86,996554,2014-04-22 23:47:50,2014-04-22,广东省广州市黄埔区鱼珠街道101
14545,老子,7263.33,992736,1982-11-01 07:43:53,1982-11-01,广东省广州市番禺区南站105
14546,李四,6121.26,993878,2010-08-06 17:00:03,2010-08-06,广东省广州市天河区天河街道103
14547,墨子,4427.35,995572,2022-09-19 05:18:44,2022-09-19,广东省广州市越秀区北京路104
14548,王五,9886.83,990113,2007-11-07 14:12:49,2007-11-07,广东省广州市黄埔区鱼珠街道101
14549,老子,516.47,999483,2011-12-20 15:17:36,2011-12-20,广东省广州市黄埔区鱼珠街道101
14550,孟子,602.02,999397,1980-01-22 11:32:09,1980-01-22,广东省广州市海珠区中大102
14551,鲁迅,8322.97,991677,2005-02-04 22:13:01,2005-02-04,广东省广州市海珠区中大102
14552,鲁迅,1861.79,998138,1986-06-20 06:14:36,1986-06-20,广东省广州市海珠区中大102
14553,张三,2771.51,997228,2013-03-12 04:34:18,2013-03-12,广东省广州市黄埔区鱼珠街道101
14554,朱自清,2830.25,997169,2018-06-14 21:36:48,2018-06-14,广东省广州市黄埔区鱼珠街道101
14555,朱自清,5390.28,994609,2008-07-06 21:03:44,2008-07-06,广东省广州市黄埔区鱼珠街道101
14556,朱自清,2692.58,997307,2016-07-10 07:53:40,2016-07-10,广东省广州市越秀区北京路104
14557,王五,82.81,999917,2005-04-11 12:07:09,2005-04-11,广东省广州市越秀区北京路104
14558,孔子,7038.45,992961,1997-04-18 21:02:07,1997-04-18,广东省广州市海珠区中大102
14559,钱七,9126.01,990873,2021-12-08 12:08:43,2021-12-08,广东省广州市黄埔区鱼珠街道101
14560,钱七,5550.54,994449,2012-10-09 00:33:25,2012-10-09,广东省广州市番禺区南站105
14561,钱七,5840.19,994159,2014-10-10 19:44:11,2014-10-10,广东省广州市海珠区中大102
14562,张三,7418.79,992581,2008-07-14 07:04:15,2008-07-14,广东省广州市黄埔区鱼珠街道101
14563,钱七,7862.9,992137,1995-02-03 14:51:15,1995-02-03,广东省广州市海珠区中大102
14564,墨子,7429.87,992570,2007-02-04 18:17:20,2007-02-04,广东省广州市海珠区中大102
14565,钱七,7076.01,992923,2008-04-19 12:22:54,2008-04-19,广东省广州市越秀区北京路104
14566,孟子,438.3,999561,1979-09-07 10:18:18,1979-09-07,广东省广州市海珠区中大102
14567,墨子,481.66,999518,2008-03-21 05:35:13,2008-03-21,广东省广州市海珠区中大102
14568,张三,1640.92,998359,1994-06-28 07:21:36,1994-06-28,广东省广州市天河区天河街道103
14569,墨子,3208.02,996791,2014-03-24 19:07:04,2014-03-24,广东省广州市黄埔区鱼珠街道101
14570,朱自清,5508.4,994491,2023-05-27 12:11:07,2023-05-27,广东省广州市越秀区北京路104
14571,孔子,785.43,999214,2007-10-19 06:54:53,2007-10-19,广东省广州市海珠区中大102
14572,墨子,7111.14,992888,2020-04-19 17:04:04,2020-04-19,广东省广州市越秀区北京路104
14573,老子,9016.25,990983,2018-02-28 08:27:58,2018-02-28,广东省广州市番禺区南站105
14574,李四,2970.13,997029,2017-08-14 17:52:35,2017-08-14,广东省广州市天河区天河街道103
14575,赵六,5861.95,994138,2004-05-02 14:38:24,2004-05-02,广东省广州市海珠区中大102
14576,王五,7905.69,992094,1980-06-17 01:01:23,1980-06-17,广东省广州市天河区天河街道103
14577,孟子,5476.8,994523,1991-11-01 19:09:15,1991-11-01,广东省广州市天河区天河街道103
14578,张三,7109.39,992890,1991-02-10 08:06:40,1991-02-10,广东省广州市黄埔区鱼珠街道101
14579,老子,1385.45,998614,2017-01-05 02:01:24,2017-01-05,广东省广州市越秀区北京路104
14580,赵六,5777.34,994222,2015-10-04 08:45:37,2015-10-04,广东省广州市黄埔区鱼珠街道101
14581,李四,6192.18,993807,1982-01-09 21:13:47,1982-01-09,广东省广州市黄埔区鱼珠街道101
14582,老子,7797.61,992202,2007-05-09 08:52:13,2007-05-09,广东省广州市番禺区南站105
14583,鲁迅,4122.22,995877,2001-08-19 09:29:58,2001-08-19,广东省广州市番禺区南站105
14584,鲁迅,239.81,999760,1980-10-08 10:55:17,1980-10-08,广东省广州市天河区天河街道103
14585,墨子,8118.62,991881,2015-11-27 18:05:33,2015-11-27,广东省广州市番禺区南站105
14586,老子,1512.85,998487,2000-12-28 18:12:18,2000-12-28,广东省广州市黄埔区鱼珠街道101
14587,墨子,5583.56,994416,2022-06-20 09:08:59,2022-06-20,广东省广州市海珠区中大102
14588,墨子,7399.9,992600,1995-06-22 01:25:01,1995-06-22,广东省广州市天河区天河街道103
14589,赵六,4494.72,995505,1990-06-02 08:33:50,1990-06-02,广东省广州市天河区天河街道103
14590,朱自清,4435.26,995564,2012-03-26 23:52:26,2012-03-26,广东省广州市天河区天河街道103
14591,朱自清,4398.58,995601,1993-11-30 13:13:06,1993-11-30,广东省广州市黄埔区鱼珠街道101
14592,朱自清,6949.7,993050,1989-03-18 02:25:21,1989-03-18,广东省广州市黄埔区鱼珠街道101
14593,鲁迅,2921.53,997078,1994-06-25 20:29:26,1994-06-25,广东省广州市黄埔区鱼珠街道101
14594,李四,5303.82,994696,1982-01-06 17:55:45,1982-01-06,广东省广州市海珠区中大102
14595,王五,3646.36,996353,2000-07-12 12:04:43,2000-07-12,广东省广州市越秀区北京路104
14596,鲁迅,7175.01,992824,1985-03-09 17:11:04,1985-03-09,广东省广州市黄埔区鱼珠街道101
14597,王五,9141.36,990858,2017-09-26 10:39:01,2017-09-26,广东省广州市天河区天河街道103
14598,孔子,4257.47,995742,1981-05-05 16:03:55,1981-05-05,广东省广州市海珠区中大102
14599,朱自清,4022.41,995977,2018-02-19 00:31:04,2018-02-19,广东省广州市番禺区南站105
14600,孔子,6117.77,993882,1981-12-24 01:06:02,1981-12-24,广东省广州市越秀区北京路104
14601,赵六,3409.12,996590,2019-05-31 17:17:25,2019-05-31,广东省广州市越秀区北京路104
14602,李四,9724.17,990275,2018-06-18 02:13:28,2018-06-18,广东省广州市番禺区南站105
14603,赵六,6589.56,993410,1987-04-02 14:06:01,1987-04-02,广东省广州市天河区天河街道103
14604,张三,133.34,999866,1995-05-26 23:15:05,1995-05-26,广东省广州市番禺区南站105
14605,王五,3816.21,996183,2004-12-28 03:20:12,2004-12-28,广东省广州市番禺区南站105
14606,李四,5466.27,994533,1991-11-26 21:17:16,1991-11-26,广东省广州市海珠区中大102
14607,张三,5855.7,994144,1988-02-18 22:13:20,1988-02-18,广东省广州市番禺区南站105
14608,钱七,8170.41,991829,2006-09-15 01:03:49,2006-09-15,广东省广州市天河区天河街道103
14609,鲁迅,8425.77,991574,2010-07-23 02:02:48,2010-07-23,广东省广州市天河区天河街道103
14610,钱七,4071.3,995928,2019-05-04 21:13:25,2019-05-04,广东省广州市番禺区南站105
14611,钱七,1176.76,998823,2001-02-08 15:52:01,2001-02-08,广东省广州市黄埔区鱼珠街道101
14612,墨子,9198.78,990801,1988-12-13 09:56:02,1988-12-13,广东省广州市黄埔区鱼珠街道101
14613,赵六,4891.37,995108,1990-05-31 21:23:36,1990-05-31,广东省广州市越秀区北京路104
14614,李四,3694.33,996305,2018-05-04 08:53:00,2018-05-04,广东省广州市天河区天河街道103
14615,赵六,209.91,999790,1988-06-03 10:18:08,1988-06-03,广东省广州市海珠区中大102
14616,张三,9613.97,990386,2021-12-14 11:38:12,2021-12-14,广东省广州市越秀区北京路104
14617,孟子,7313.33,992686,2016-09-15 02:24:24,2016-09-15,广东省广州市越秀区北京路104
14618,朱自清,2963.02,997036,1981-08-08 02:22:01,1981-08-08,广东省广州市天河区天河街道103
14619,孔子,9589.82,990410,2004-10-24 21:53:49,2004-10-24,广东省广州市越秀区北京路104
14620,赵六,1548.94,998451,2003-08-13 19:14:48,2003-08-13,广东省广州市番禺区南站105
14621,赵六,978.26,999021,1984-10-19 20:24:37,1984-10-19,广东省广州市天河区天河街道103
14622,张三,803.48,999196,2010-05-02 00:21:43,2010-05-02,广东省广州市越秀区北京路104
14623,孔子,9140.72,990859,2010-12-04 12:13:11,2010-12-04,广东省广州市越秀区北京路104
14624,墨子,9181.27,990818,2015-03-20 00:03:42,2015-03-20,广东省广州市天河区天河街道103
14625,孟子,9935.64,990064,2008-10-07 04:51:39,2008-10-07,广东省广州市海珠区中大102
14626,朱自清,6743.15,993256,2021-05-20 16:49:46,2021-05-20,广东省广州市番禺区南站105
14627,墨子,6602.28,993397,1998-01-26 04:02:09,1998-01-26,广东省广州市越秀区北京路104
14628,孟子,5469.35,994530,1987-10-26 11:21:29,1987-10-26,广东省广州市黄埔区鱼珠街道101
14629,李四,1300.75,998699,2023-04-13 04:09:02,2023-04-13,广东省广州市海珠区中大102
14630,钱七,765.63,999234,1980-07-08 23:46:11,1980-07-08,广东省广州市越秀区北京路104
14631,李四,1758.75,998241,2009-03-16 05:29:52,2009-03-16,广东省广州市天河区天河街道103
14632,王五,4554.9,995445,1979-08-03 05:51:58,1979-08-03,广东省广州市番禺区南站105
14633,钱七,5487.61,994512,2022-07-14 14:18:56,2022-07-14,广东省广州市越秀区北京路104
14634,赵六,280.02,999719,2020-03-21 06:00:33,2020-03-21,广东省广州市黄埔区鱼珠街道101
14635,墨子,3493.73,996506,2004-03-10 21:55:12,2004-03-10,广东省广州市天河区天河街道103
14636,孟子,4310.41,995689,2007-12-03 14:27:22,2007-12-03,广东省广州市黄埔区鱼珠街道101
14637,墨子,988.16,999011,2022-07-17 22:16:58,2022-07-17,广东省广州市天河区天河街道103
14638,王五,3673.53,996326,1988-04-02 06:22:19,1988-04-02,广东省广州市天河区天河街道103
14639,孔子,8503.89,991496,1984-10-14 22:19:23,1984-10-14,广东省广州市海珠区中大102
14640,钱七,5440.46,994559,1988-12-20 04:47:25,1988-12-20,广东省广州市黄埔区鱼珠街道101
14641,王五,8828.09,991171,1998-10-10 02:26:53,1998-10-10,广东省广州市海珠区中大102
14642,李四,7101.8,992898,2002-02-20 08:19:01,2002-02-20,广东省广州市黄埔区鱼珠街道101
14643,钱七,7819.2,992180,1998-10-08 01:37:11,1998-10-08,广东省广州市越秀区北京路104
14644,孟子,3794.21,996205,2003-09-20 18:45:50,2003-09-20,广东省广州市番禺区南站105
14645,孔子,1478.01,998521,2010-11-04 23:01:28,2010-11-04,广东省广州市黄埔区鱼珠街道101
14646,朱自清,8161.77,991838,2020-06-02 18:28:48,2020-06-02,广东省广州市黄埔区鱼珠街道101
14647,赵六,4396.71,995603,1992-02-12 18:48:54,1992-02-12,广东省广州市番禺区南站105
14648,张三,1838.16,998161,2002-06-07 09:38:22,2002-06-07,广东省广州市海珠区中大102
14649,孟子,8249.21,991750,1995-11-07 08:43:07,1995-11-07,广东省广州市番禺区南站105
14650,墨子,5791.65,994208,1999-05-01 23:44:11,1999-05-01,广东省广州市海珠区中大102
14651,张三,8193.81,991806,1996-11-24 20:30:53,1996-11-24,广东省广州市越秀区北京路104
14652,张三,5134.7,994865,2009-12-31 20:17:28,2009-12-31,广东省广州市番禺区南站105
14653,墨子,3730.68,996269,1988-04-10 07:55:22,1988-04-10,广东省广州市天河区天河街道103
14654,墨子,8532.55,991467,2013-06-18 03:14:32,2013-06-18,广东省广州市海珠区中大102
14655,张三,901.25,999098,2020-11-03 10:08:32,2020-11-03,广东省广州市越秀区北京路104
14656,朱自清,122.63,999877,1987-06-02 12:39:57,1987-06-02,广东省广州市天河区天河街道103
14657,鲁迅,4117.77,995882,2017-09-23 23:44:06,2017-09-23,广东省广州市越秀区北京路104
14658,张三,5985.42,994014,1989-01-29 03:56:58,1989-01-29,广东省广州市天河区天河街道103
14659,鲁迅,100.7,999899,2017-02-25 21:08:51,2017-02-25,广东省广州市越秀区北京路104
14660,老子,8606.46,991393,2016-12-24 01:06:25,2016-12-24,广东省广州市越秀区北京路104
14661,赵六,8476.47,991523,2011-07-03 07:19:09,2011-07-03,广东省广州市黄埔区鱼珠街道101
14662,钱七,5269.64,994730,2017-06-29 18:23:29,2017-06-29,广东省广州市黄埔区鱼珠街道101
14663,孟子,2204.02,997795,1984-12-15 14:35:52,1984-12-15,广东省广州市番禺区南站105
14664,孔子,5125.02,994874,2004-03-06 04:04:40,2004-03-06,广东省广州市天河区天河街道103
14665,张三,9818.02,990181,1981-06-24 11:38:06,1981-06-24,广东省广州市越秀区北京路104
14666,王五,9347.43,990652,1987-06-07 02:25:33,1987-06-07,广东省广州市天河区天河街道103
14667,王五,5507.43,994492,1988-09-12 16:39:27,1988-09-12,广东省广州市越秀区北京路104
14668,赵六,7856.3,992143,2015-05-20 23:14:54,2015-05-20,广东省广州市越秀区北京路104
14669,鲁迅,4994.99,995005,1983-10-26 06:43:28,1983-10-26,广东省广州市番禺区南站105
14670,孔子,3248.87,996751,1985-01-22 17:22:17,1985-01-22,广东省广州市天河区天河街道103
14671,赵六,7707.13,992292,2005-07-15 18:23:43,2005-07-15,广东省广州市海珠区中大102
14672,钱七,3976.41,996023,1989-07-13 05:49:43,1989-07-13,广东省广州市海珠区中大102
14673,鲁迅,612.19,999387,2012-07-30 14:04:00,2012-07-30,广东省广州市海珠区中大102
14674,赵六,3484.84,996515,1991-09-06 04:30:26,1991-09-06,广东省广州市越秀区北京路104
14675,孟子,1997.12,998002,1985-08-27 11:27:14,1985-08-27,广东省广州市海珠区中大102
14676,鲁迅,1261.98,998738,2022-08-20 19:56:29,2022-08-20,广东省广州市越秀区北京路104
14677,赵六,2862.13,997137,2016-07-02 00:25:29,2016-07-02,广东省广州市越秀区北京路104
14678,李四,480.9,999519,2016-11-01 18:31:20,2016-11-01,广东省广州市越秀区北京路104
14679,鲁迅,7861.88,992138,2012-10-11 05:22:59,2012-10-11,广东省广州市越秀区北京路104
14680,王五,1763.89,998236,2008-09-13 01:42:59,2008-09-13,广东省广州市海珠区中大102
14681,张三,5868.16,994131,1987-04-18 14:46:22,1987-04-18,广东省广州市黄埔区鱼珠街道101
14682,墨子,1933.39,998066,1982-04-07 13:03:48,1982-04-07,广东省广州市天河区天河街道103
14683,李四,894.59,999105,1983-03-02 11:07:41,1983-03-02,广东省广州市海珠区中大102
14684,李四,5084.36,994915,1986-04-17 19:21:15,1986-04-17,广东省广州市越秀区北京路104
14685,张三,6201.58,993798,2010-08-06 10:41:19,2010-08-06,广东省广州市黄埔区鱼珠街道101
14686,李四,3494.04,996505,1981-07-16 10:51:38,1981-07-16,广东省广州市天河区天河街道103
14687,墨子,766.38,999233,2012-08-17 12:31:05,2012-08-17,广东省广州市番禺区南站105
14688,李四,2584.27,997415,2022-01-26 12:12:17,2022-01-26,广东省广州市番禺区南站105
14689,张三,6280.72,993719,1994-12-13 04:15:13,1994-12-13,广东省广州市番禺区南站105
14690,钱七,5273.6,994726,1992-10-26 11:12:20,1992-10-26,广东省广州市黄埔区鱼珠街道101
14691,墨子,5220.91,994779,1995-11-09 17:59:57,1995-11-09,广东省广州市海珠区中大102
14692,墨子,465.99,999534,2019-08-30 22:52:59,2019-08-30,广东省广州市黄埔区鱼珠街道101
14693,钱七,8428.39,991571,1988-08-05 07:42:15,1988-08-05,广东省广州市天河区天河街道103
14694,李四,6586.6,993413,1979-05-27 01:37:00,1979-05-27,广东省广州市越秀区北京路104
14695,王五,4346.02,995653,1995-03-28 05:49:25,1995-03-28,广东省广州市天河区天河街道103
14696,墨子,161.72,999838,1987-04-07 20:56:26,1987-04-07,广东省广州市黄埔区鱼珠街道101
14697,王五,7473.87,992526,2018-02-04 14:34:56,2018-02-04,广东省广州市天河区天河街道103
14698,孔子,1521.93,998478,2011-02-02 01:30:58,2011-02-02,广东省广州市天河区天河街道103
14699,李四,8276.25,991723,1994-11-21 09:56:53,1994-11-21,广东省广州市黄埔区鱼珠街道101
14700,墨子,7338.75,992661,2013-03-30 07:10:03,2013-03-30,广东省广州市黄埔区鱼珠街道101
14701,墨子,5977.84,994022,2010-06-15 07:58:28,2010-06-15,广东省广州市越秀区北京路104
14702,孔子,6384.74,993615,2001-10-01 22:54:51,2001-10-01,广东省广州市黄埔区鱼珠街道101
14703,王五,6992.08,993007,1979-06-18 23:07:08,1979-06-18,广东省广州市海珠区中大102
14704,孔子,7329.7,992670,2002-01-03 13:10:45,2002-01-03,广东省广州市黄埔区鱼珠街道101
14705,钱七,796.47,999203,1993-07-21 19:41:34,1993-07-21,广东省广州市天河区天河街道103
14706,李四,8707.69,991292,2019-05-20 23:20:56,2019-05-20,广东省广州市天河区天河街道103
